user_id,age,gender,country,post_id,post_type,post_category,likes,comments,shares,watch_time_sec,impression_count,posted_at,follower_count,is_verified,device_type,sentiment,hashtags,engagement_rate,hashtag_count,engagement_score,log_likes,log_comments,log_shares,month,day_of_week,age_group
36928,25,Other,Japan,217296,Video,Travel,3682.0,850.0,1158.0,5049,51938,2023-01-24,70722,False,Desktop,Neutral,#reels #fun,0.109553699,2,5690.0,8.211482916445066,6.7464121285733745,7.055312843339752,January,Tuesday,18-25
28322,61,Male,Japan,225355,Image,Fitness,13460.0,2780.0,1314.0,2709,54831,2022-12-11,527115,False,Desktop,Positive,#love #fun,0.320147362,2,17554.0,9.507551894644093,7.930565854233965,7.181591944611865,December,Sunday,55+
67714,35,Male,UK,817218,Text,Fitness,13559.0,1729.0,277.0,1182,16860,2023-10-12,721685,False,Tablet,Negative,#fun,0.923190985,1,15565.0,9.514879561494386,7.455876687491824,5.627621113690637,October,Thursday,26-35
97896,21,Other,Canada,551930,Reel,Travel,7869.515151515152,1444.0,175.0,6041,73681,2023-04-12,447317,False,Tablet,Neutral,#lifestyle #tech,0.115131445,2,9488.515151515152,8.970878796895006,7.275864600546533,5.170483995038151,April,Wednesday,18-25
72292,29,Male,Australia,111780,Image,Fashion,14234.0,1369.0,1951.0,2828,64746,2022-07-08,245209,False,Mobile,Positive,#fun #foodie,0.271120996,2,17554.0,9.563458999712138,7.222566018822171,7.5766097669730375,July,Friday,26-35
39055,14,Male,Germany,962662,Text,Fashion,11889.0,1948.0,281.0,958,18311,2023-09-09,115656,False,Tablet,Positive,#music,0.77101196,1,14118.0,9.383452989684827,7.575071699507561,5.641907070938114,September,Saturday,Under 18
52891,31,Other,Japan,825705,Text,Tech,1729.0,2116.0,1143.0,7106,24256,2023-01-03,40403,False,Mobile,Positive,#reels #fitness,0.205639842,2,4988.0,7.455876687491824,7.6577552711348655,7.042286171939743,January,Tuesday,26-35
91912,31,Male,Canada,614249,Image,Fashion,11747.0,2847.0,1797.0,4074,24061,2023-01-20,177643,False,Mobile,Neutral,#tech #reels #foodie,0.681226882,3,16391.0,9.37143829231851,7.954372272531867,7.494430215031565,January,Friday,26-35
16588,38,Other,Germany,736984,Video,Food,17502.0,357.0,1197.0,5950,44286,2022-04-08,71207,False,Desktop,Neutral,#reels #fun,0.430293998,2,19056.0,9.770127573790836,5.8805329864007,7.088408778675395,April,Friday,36-45
16304,54,Male,USA,591193,Text,Education,2168.0,1711.0,1462.0,2058,18811,2022-09-27,155313,False,Mobile,Neutral,#reels,0.283929616,1,5341.0,7.682021510826875,7.445417556701687,7.288244401020124,September,Tuesday,46-55
17345,54,Male,India,730363,Reel,Lifestyle,12413.0,1409.0,458.0,68,91714,2023-10-27,667777,False,Mobile,Positive,#tech #lifestyle,0.15570142,2,14280.0,9.426580146973597,7.251344983372214,6.129050210060545,October,Friday,46-55
39300,38,Male,Brazil,353731,Video,Education,14884.0,324.0,1653.0,5823,79146,2022-08-06,1553,False,Mobile,Negative,#love #fitness #fun,0.213036666,3,16861.0,9.608109273449877,5.783825182329737,7.4109518755836366,August,Saturday,36-45
34259,21,Female,Canada,233001,Image,Fitness,12973.0,750.0,950.0,1637,29620,2022-01-21,787309,False,Mobile,Positive,#lifestyle #travel,0.495374747,2,14673.0,9.470702633773001,6.621405651764134,6.85751406254539,January,Friday,18-25
98553,29,Other,UAE,457297,Image,Education,7668.0,255.0,340.0,5059,90964,2022-09-29,211747,False,Desktop,Positive,#foodie #travel #lifestyle,0.090838134,3,8263.0,8.94494150776486,5.545177444479562,5.831882477283517,September,Thursday,26-35
25352,39,Male,France,610452,Image,Tech,13260.0,2466.0,696.0,5663,89604,2023-12-15,314219,True,Tablet,Positive,#fun #lifestyle #foodie,0.183273068,3,16422.0,9.4925826756776,7.810758116529357,6.546785410760524,December,Friday,36-45
43365,59,Female,Canada,507460,Image,Fitness,11308.0,2258.0,1778.0,201,24925,2022-06-09,140931,False,Tablet,Positive,#lifestyle #love,0.61560682,2,15344.0,9.333354147871328,7.7226775164680035,7.483806687665835,June,Thursday,55+
29446,14,Male,Japan,984847,Reel,Travel,17434.0,1573.4545454545455,725.0,265,72908,2023-05-07,78941,False,Mobile,Positive,#love #foodie,0.261548801,2,19732.454545454544,9.766234959109752,7.3616641709306725,6.587550014824796,May,Sunday,Under 18
12336,48,Female,Japan,996147,Reel,Music,8896.0,1838.3461538461538,120.0,6251,37604,2023-03-05,349966,True,Tablet,Neutral,#travel #foodie #reels,0.255265397,3,10854.346153846154,9.093469420244768,7.5171654362802744,4.795790545596741,March,Sunday,46-55
72032,31,Male,Canada,222636,Text,Education,6640.0,576.0,574.0,3125,39338,2023-07-30,669357,False,Tablet,Neutral,#tech,0.198027353,1,7790.0,8.801017833540714,6.3578422665081,6.354370040797351,July,Sunday,26-35
85415,29,Male,Brazil,477546,Reel,Fashion,19283.0,2213.0,1920.0,7094,91101,2023-08-19,792114,False,Mobile,Positive,#travel #foodie,0.257033402,2,23416.0,9.867031015525512,7.7025561132685825,7.560601162768557,August,Saturday,26-35
17521,17,Female,Germany,111116,Image,Music,19591.0,2261.0,1684.0,7505,46983,2023-08-08,795368,False,Mobile,Positive,#love #fashion,0.500947151,2,23536.0,9.882876598632004,7.724004656676065,7.429520842786462,August,Tuesday,Under 18
81707,51,Male,USA,319026,Reel,Travel,13919.0,2576.0,1516.0,6333,30742,2023-07-26,511233,False,Tablet,Neutral,#reels #lifestyle #love,0.585876,3,18011.0,9.54108193388841,7.854381210652365,7.324489979348532,July,Wednesday,46-55
33481,30,Other,France,445445,Video,Tech,7674.0,1871.0,275.0,238,72156,2023-10-21,544738,False,Desktop,Neutral,#tech #fitness,0.136094019,2,9820.0,8.945723572455398,7.534762657037537,5.62040086571715,October,Saturday,26-35
28474,19,Other,USA,529111,Video,Lifestyle,18392.0,1152.0,968.0,5046,28399,2022-02-16,423058,False,Tablet,Positive,#foodie,0.722278953,1,20512.0,9.819725436430797,7.050122520269059,6.876264611890766,February,Wednesday,18-25
56760,29,Female,UK,833996,Text,Food,4721.0,2050.0,986.0,6486,44146,2022-08-11,116806,False,Mobile,Positive,#lifestyle #love #foodie,0.175712409,3,7757.0,8.459987717645458,7.62608275807238,6.894670039433482,August,Thursday,26-35
65718,51,Other,Brazil,648155,Image,Fashion,1066.0,894.0,28.0,290,84763,2022-06-07,95636,False,Tablet,Positive,#music #travel,0.02345363,2,1988.0,6.9726062513017535,6.796823718274855,3.367295829986474,June,Tuesday,46-55
54629,48,Female,Japan,995939,Reel,Travel,10138.0,2943.0,1834.0,3394,4676,2022-02-16,63464,False,Tablet,Neutral,#fun,3.189692044,1,14915.0,9.22414465295258,7.987524479848767,7.51479976048867,February,Wednesday,46-55
55232,52,Other,UK,625496,Text,Lifestyle,1918.0,1783.0,1760.0,6464,7283,2023-12-23,546346,False,Desktop,Neutral,#travel,0.749828367,1,5461.0,7.5595594960077,7.486613313139955,7.473637108496206,December,Saturday,46-55
96544,57,Male,USA,799445,Text,Music,9457.0,1093.0,684.0,1808,59200,2023-06-17,660933,False,Tablet,Neutral,#reels,0.189763514,1,11234.0,9.15461622320382,6.9975959829819265,6.529418838262226,June,Saturday,55+
77169,16,Other,USA,427716,Reel,Education,10726.0,2099.0,1267.0,2089,76450,2022-12-17,140560,False,Tablet,Neutral,#fun #reels,0.184329627,2,14092.0,9.280519206597429,7.649692623711514,7.145196134997171,December,Saturday,Under 18
60669,50,Male,France,558450,Text,Fashion,14282.0,436.0,320.0,954,26452,2022-11-15,238017,False,Mobile,Positive,#lifestyle #fashion,0.568501437,2,15038.0,9.566825297862628,6.07993319509559,5.771441123130016,November,Tuesday,46-55
88021,37,Male,Australia,183748,Image,Fitness,17711.0,1021.0,642.0,5317,62024,2022-08-19,769535,False,Desktop,Positive,#fun #love #foodie,0.312362956,3,19374.0,9.781997654948418,6.92951677076365,6.466144724237619,August,Friday,36-45
79184,17,Other,USA,242324,Reel,Food,7448.0,2141.0,351.0,7032,48506,2022-10-25,310353,False,Tablet,Positive,#tech,0.204923102,1,9940.0,8.915835074176277,7.669495251007694,5.863631175598097,October,Tuesday,Under 18
57945,42,Female,Germany,185261,Video,Education,1142.0,2634.0,531.0,4728,77232,2023-03-21,426025,False,Tablet,Positive,#fitness,0.05576704,1,4307.0,7.04141166379481,7.876638460975463,6.2766434893416445,March,Tuesday,36-45
23140,24,Male,Germany,868731,Video,Music,19607.0,2650.0,1104.0,1930,55652,2022-04-15,717338,False,Mobile,Neutral,#travel,0.419769281,1,23361.0,9.88369292520795,7.8826922062890254,7.007600613951853,April,Friday,18-25
93457,16,Male,Canada,320667,Reel,Lifestyle,1415.0,2133.0,1316.0,6989,15644,2023-09-30,590161,False,Mobile,Neutral,#fitness #travel #lifestyle,0.310917924,3,4864.0,7.255591274253665,7.665753431861699,7.183111701743281,September,Saturday,Under 18
24357,36,Other,France,957315,Text,Fashion,6374.0,517.0,293.0,4080,89775,2022-10-26,277990,False,Desktop,Positive,#tech #fitness,0.080022278,2,7184.0,8.760139370026627,6.249975242259483,5.683579767338681,October,Wednesday,36-45
78673,41,Female,France,656459,Text,Education,9680.833333333334,741.0,1520.0,283,59518,2022-03-09,378285,False,Desktop,Positive,#music #fitness,0.050757754,2,11941.833333333334,9.178006556277248,6.60934924316738,7.327123292259293,March,Wednesday,36-45
75633,21,Female,Japan,652805,Video,Food,11825.947368421053,2024.0,457.0,806,57273,2023-06-22,567475,False,Desktop,Positive,#love,0.106909015,1,14306.947368421053,9.378135882120395,7.613324979540639,6.126869184114185,June,Thursday,18-25
86943,16,Other,USA,255346,Video,Lifestyle,17936.0,2477.0,746.0,6325,90210,2023-11-04,660295,False,Mobile,Positive,#tech #reels,0.23455271,2,21159.0,9.794620897549015,7.815207062189088,6.616065185132817,November,Saturday,Under 18
88258,63,Female,Australia,651936,Image,Fitness,17246.0,862.0,1836.0,7779,1185,2023-09-12,218134,True,Mobile,Neutral,#travel #foodie,16.83037975,2,19944.0,9.7553934942914,6.760414691083428,7.515889085215125,September,Tuesday,55+
22924,36,Other,UAE,431798,Text,Music,9347.0,2041.0,732.0,5130,96325,2023-08-19,361766,False,Mobile,Positive,#tech,0.125824033,1,12120.0,9.142917695658749,7.621684998724611,6.597145701886651,August,Saturday,36-45
79286,26,Other,UK,904342,Image,Fitness,1328.0,2876.0,1705.0,1906,36597,2022-02-10,646245,False,Mobile,Negative,#reels #lifestyle #music,0.161461322,3,5909.0,7.192182058713246,7.964503363551548,7.441906728051625,February,Thursday,26-35
84071,17,Other,France,357471,Video,Travel,17413.0,42.0,1581.0,6888,86348,2022-07-19,531202,False,Desktop,Positive,#reels,0.220456756,1,19036.0,9.765029759388561,3.7612001156935624,7.366445148327599,July,Tuesday,Under 18
67326,30,Male,Canada,309691,Video,Music,18760.0,1385.5869565217392,1083.0,6585,1587,2023-07-02,449425,False,Desktop,Negative,#fitness #lifestyle #love,13.66729679,3,21228.58695652174,9.83953552604361,7.23460057965738,6.988413181999592,July,Sunday,26-35
40651,54,Male,Canada,149647,Video,Tech,19625.0,1733.0,1631.0,2676,74176,2023-01-10,327915,False,Desktop,Neutral,#fun #travel #fashion,0.309925043,3,22989.0,9.884610496766438,7.458186157340487,7.397561535524052,January,Tuesday,46-55
80202,31,Male,USA,571939,Video,Travel,12063.0,1308.2972972972973,1804.0,7591,25089,2023-02-10,86227,False,Mobile,Positive,#foodie,0.56877516,1,15175.297297297297,9.397981090247738,7.177245857996716,7.498315870766981,February,Friday,26-35
58777,24,Other,USA,624712,Image,Food,3140.0,1326.0,542.0,3571,81591,2022-08-22,147470,True,Mobile,Positive,#fun #lifestyle #reels,0.061379319,3,5008.0,8.052296499538647,7.190676034332207,6.297109319933935,August,Monday,18-25
26994,30,Male,UAE,807259,Video,Music,17265.0,1205.0,379.0,6531,92665,2023-05-23,633282,False,Mobile,Negative,#lifestyle #music #love,0.203410133,3,18849.0,9.756494528795468,7.095064377287131,5.940171252720432,May,Tuesday,26-35
77263,29,Male,India,650929,Reel,Travel,8730.0,2216.0,323.0,4671,40205,2022-08-30,632313,False,Mobile,Negative,#reels,0.280288521,1,11269.0,9.074635189810808,7.7039102096163115,5.780743515792329,August,Tuesday,26-35
69634,42,Male,India,484560,Text,Lifestyle,11654.78125,2250.0,1651.0,3759,46469,2022-12-05,168776,False,Tablet,Positive,#reels #music,0.386451183,2,15555.78125,9.363557580540391,7.719129840906732,7.409741954080923,December,Monday,36-45
20800,36,Other,USA,778514,Video,Fashion,3557.0,2753.0,1085.0,6597,7202,2022-01-20,224296,False,Desktop,Positive,#lifestyle #reels #fitness,1.026798112,3,7395.0,8.17695386822578,7.9208096792886,6.990256500493881,January,Thursday,36-45
47823,23,Other,Brazil,803526,Text,Lifestyle,13211.0,2590.0,944.0,4069,66645,2023-10-26,365138,False,Desktop,Positive,#travel #music #lifestyle,0.251256658,3,16745.0,9.48888078651068,7.85979918056211,6.851184927493743,October,Thursday,18-25
73878,47,Other,Germany,396145,Video,Travel,14386.0,2149.0,1169.0,1618,20866,2022-06-20,125390,True,Tablet,Neutral,#lifestyle #fashion,0.848461612,2,17704.0,9.574080300037034,7.673223121121708,7.064759027791802,June,Monday,46-55
28708,35,Male,Germany,638834,Image,Tech,18580.0,1599.0,842.0,5022,63894,2022-08-04,623786,False,Desktop,Positive,#foodie #love #fun,0.328998028,3,21021.0,9.829894832232755,7.3777589082278725,6.736966958001855,August,Thursday,26-35
22819,29,Female,UAE,272596,Text,Lifestyle,18334.0,2393.0,361.0,5121,88725,2022-01-16,151670,False,Mobile,Positive,#foodie #reels,0.237678219,2,21088.0,9.816567080505427,7.780720886117918,5.891644211825771,January,Sunday,26-35
84905,13,Male,UAE,101304,Image,Lifestyle,9802.0,2650.0,52.0,4906,74609,2022-10-10,162134,False,Desktop,Neutral,#fashion #reels #fun,0.167593722,3,12504.0,9.190443740261726,7.8826922062890254,3.970291913552122,October,Monday,Under 18
73870,38,Male,Japan,747010,Video,Lifestyle,3163.0,441.0,401.0,7896,3179,2022-10-28,590508,True,Mobile,Neutral,#tech,1.259830135,1,4005.0,8.059592328887545,6.091309882077698,5.996452088619021,October,Friday,36-45
19283,44,Other,Australia,998880,Reel,Tech,9781.416666666666,249.0,1586.0,5361,86472,2022-06-14,635495,False,Mobile,Positive,#fitness #reels,0.072832824,2,11616.416666666666,9.188341835435114,5.521460917862246,7.369600720526409,June,Tuesday,36-45
40573,21,Other,Canada,968800,Reel,Music,4007.0,877.0,680.0,808,12267,2023-11-22,475718,False,Mobile,Neutral,#reels #fitness,0.453574631,2,5564.0,8.2960476427647,6.777646593635117,6.523562306149512,November,Wednesday,18-25
88707,27,Male,Germany,188327,Reel,Lifestyle,4675.0,1886.0,1892.0,7227,67822,2022-09-15,489106,False,Tablet,Positive,#fitness #fashion #reels,0.124635074,3,8453.0,8.450198322591959,7.54274354536855,7.545918151209323,September,Thursday,26-35
40933,40,Male,Brazil,896454,Reel,Food,14058.0,1303.0,992.0,6511,44379,2023-08-11,373339,False,Desktop,Positive,#love,0.368485094,1,16353.0,9.551018039079908,7.1731917424865985,6.900730664045173,August,Friday,36-45
15774,36,Female,USA,306958,Reel,Fitness,16233.0,1740.0,868.0,3786,9498,2023-09-09,197610,False,Mobile,Positive,#fun #lifestyle #fashion,1.983680775,3,18841.0,9.69486308732112,7.462214939768189,6.767343125265392,September,Saturday,36-45
82055,47,Female,France,177354,Image,Tech,4751.0,1112.0,706.0,941,61240,2022-12-19,559911,False,Desktop,Positive,#tech #fitness,0.107266492,2,6569.0,8.466320861042481,7.014814351275545,6.561030665896573,December,Monday,46-55
20983,34,Other,Brazil,526833,Reel,Food,6219.0,1944.0,1472.0,39,4618,2022-03-28,89556,False,Tablet,Positive,#foodie #reels,2.086401039,2,9635.0,8.735525185733225,7.573017256052546,7.29505641646263,March,Monday,26-35
28133,39,Female,Japan,220045,Video,Tech,15445.0,2718.0,1106.0,1338,45552,2023-06-10,309325,False,Desktop,Positive,#tech,0.423011064,1,19269.0,9.64510534912921,7.908019444632471,7.009408932708637,June,Saturday,36-45
24939,31,Female,Brazil,955930,Image,Tech,8418.0,1898.0,378.0,4652,49556,2022-01-09,385643,False,Desktop,Neutral,#tech,0.215796271,1,10694.0,9.038246335337664,7.549082710812286,5.937536205082426,January,Sunday,26-35
10781,57,Other,France,289896,Image,Music,7735.0,2022.0,645.0,1321,54390,2023-04-08,629424,False,Desktop,Positive,#reels #foodie #fun,0.191248391,3,10402.0,8.95364003713313,7.612336837167746,6.470799503782602,April,Saturday,55+
66700,24,Female,UK,223780,Reel,Fitness,8783.0,247.0,1481.0,1654,36322,2023-06-20,618973,False,Desktop,Positive,#love #fitness,0.289383845,2,10511.0,9.080687163749312,5.5134287461649825,7.301147805856032,June,Tuesday,18-25
37624,32,Male,India,825750,Text,Fashion,18459.0,2699.0,932.0,6123,6182,2023-09-16,224056,True,Tablet,Neutral,#music,3.573277257,1,22090.0,9.823361508056843,7.90100705199242,6.838405200847344,September,Saturday,26-35
16823,38,Female,UK,134307,Video,Music,14456.0,2948.0,1803.0,5012,99254,2022-10-24,240833,False,Desktop,Positive,#travel,0.193513612,1,19207.0,9.578934005308442,7.989221408815276,7.4977617006225685,October,Monday,36-45
28489,33,Other,Canada,347659,Image,Music,13140.0,2138.0,80.0,3068,22211,2022-08-05,156677,False,Mobile,Positive,#love #fashion,0.691459187,2,15358.0,9.483492392643639,7.668093709082406,4.394449154672439,August,Friday,26-35
49961,61,Male,Canada,885244,Video,Food,10863.0,1512.4117647058824,730.0,4738,90706,2022-08-16,103566,False,Tablet,Neutral,#tech #lifestyle #travel,0.134059489,3,13105.411764705883,9.293209849798478,7.3221218279224765,6.594413459749778,August,Tuesday,55+
39118,57,Female,Germany,561696,Text,Tech,15225.0,1869.0,513.0,6593,20039,2022-02-01,790612,False,Desktop,Positive,#fashion,0.878636659,1,17607.0,9.630759771866158,7.533693709848633,6.2422232654551655,February,Tuesday,55+
91816,13,Male,France,743933,Image,Education,18406.0,1862.0,1332.0,394,51926,2023-03-07,196237,False,Desktop,Positive,#foodie #fitness,0.415976582,2,21600.0,9.820486306032722,7.529943370601589,7.195187320178709,March,Tuesday,Under 18
32263,22,Male,Canada,365388,Video,Tech,2078.0,1188.0,920.0,791,52682,2022-06-19,155448,False,Mobile,Positive,#music,0.079457879,1,4186.0,7.639642287858013,7.080867896690782,6.825460036255307,June,Sunday,18-25
23565,59,Female,UAE,125090,Reel,Travel,12142.0,2595.0,762.0,3633,48919,2022-08-19,314887,False,Tablet,Positive,#reels,0.316829862,1,15499.0,9.404508151053818,7.86172707782398,6.637258031284457,August,Friday,55+
30354,44,Female,Germany,426421,Image,Lifestyle,12073.0,1353.0,493.0,6231,73176,2022-03-11,698943,False,Tablet,Positive,#fashion #lifestyle,0.190212638,2,13919.0,9.398809659356372,7.21081845347222,6.202535517187923,March,Friday,36-45
52951,51,Other,Japan,735847,Image,Fashion,3321.0,1787.6470588235295,1259.0,6676,19633,2022-04-21,3436,False,Mobile,Negative,#music,0.341618703,1,6367.64705882353,8.10832229017324,7.4892147799895,7.138866999945524,April,Thursday,46-55
33648,38,Other,Germany,199895,Image,Fitness,12337.0,933.0,1691.0,1944,47530,2022-03-30,650773,False,Desktop,Neutral,#tech #music,0.314769619,2,14961.0,9.420439209769583,6.839476438228843,7.433666540166168,March,Wednesday,36-45
60729,30,Male,UK,222641,Image,Education,15061.0,980.0,940.0,7555,3447,2022-01-02,567035,False,Desktop,Negative,#foodie #travel #reels,4.926312736,3,16981.0,9.619930294661296,6.8885724595653635,6.846943139585379,January,Sunday,26-35
51971,60,Other,USA,541752,Reel,Food,6011.0,1486.7058823529412,1060.0,743,48579,2022-02-25,27049,False,Tablet,Positive,#foodie #lifestyle,0.16344511,2,8557.70588235294,8.701512750872865,7.304990536146738,6.966967138613983,February,Friday,55+
28658,58,Male,UAE,369999,Text,Tech,18820.0,168.0,740.0,6524,4049,2023-11-01,764787,True,Tablet,Positive,#lifestyle #foodie #travel,4.872314152,3,19728.0,9.842728546690564,5.1298987149230735,6.608000625296087,November,Wednesday,55+
31253,44,Male,UAE,353555,Text,Lifestyle,7087.0,2671.0,1680.0,5674,95513,2022-09-28,278343,False,Desktop,Positive,#foodie #tech #lifestyle,0.119753332,3,11438.0,8.866158492284917,7.890582534656536,7.427144133408616,September,Wednesday,36-45
74166,39,Other,Australia,873790,Video,Food,9996.0,378.0,324.0,6574,16988,2022-10-01,797209,False,Mobile,Neutral,#fashion,0.629738639,1,10698.0,9.210040326967182,5.937536205082426,5.783825182329737,October,Saturday,36-45
58563,40,Other,UAE,358845,Reel,Music,19743.0,1232.0,1079.0,7702,94914,2023-06-28,257569,False,Mobile,Positive,#love,0.232357713,1,22054.0,9.890604926705114,7.117205503164344,6.984716320118265,June,Wednesday,36-45
36390,30,Other,UAE,211113,Reel,Fitness,1730.0,1932.0,1144.0,5335,73401,2022-09-27,595964,False,Desktop,Neutral,#reels #music #lifestyle,0.065475947,3,4806.0,7.456454555176209,7.566828479208331,7.0431599159883405,September,Tuesday,26-35
98664,38,Female,UK,412518,Video,Fashion,14077.0,1925.0,313.0,4372,30184,2022-07-09,595369,False,Mobile,Positive,#foodie #tech #fashion,0.540518155,3,16315.0,9.552368574168076,7.563200592358071,5.749392985908253,July,Saturday,36-45
61578,61,Male,Brazil,636809,Reel,Travel,6618.0,193.0,945.46875,193,36274,2023-12-23,515612,False,Tablet,Positive,#tech #foodie,0.221784198,2,7756.46875,8.797699580118923,5.267858159063328,6.8527379537282025,December,Saturday,55+
89025,38,Male,UAE,724434,Reel,Music,6899.0,263.0,1795.0,7894,52769,2023-04-28,128348,False,Desktop,Negative,#reels,0.169739809,1,8957.0,8.83927669058535,5.575949103146316,7.493317248862145,April,Friday,36-45
42658,30,Male,USA,307091,Image,Fashion,1029.0,1385.5869565217392,102.0,4274,64096,2022-11-04,313746,False,Mobile,Positive,#travel #fitness,0.037459436,2,2516.586956521739,6.937314081223682,7.23460057965738,4.634728988229636,November,Friday,26-35
16852,56,Other,India,244776,Image,Music,11650.04,1653.0,438.0,5262,43764,2022-01-22,487827,False,Mobile,Negative,#fashion #love,0.393451238,2,13741.04,9.36315072539575,7.4109518755836366,6.0844994130751715,January,Saturday,55+
12551,20,Other,UK,158933,Image,Travel,411.0,1471.0,816.0,6140,97627,2022-01-14,274341,False,Tablet,Neutral,#tech #foodie #love,0.027635797,3,2698.0,6.021023349349527,7.294377299288821,6.705639094860003,January,Friday,18-25
81947,43,Other,UK,695389,Reel,Food,1981.0,2015.0,746.0,3897,47734,2023-05-01,724498,False,Tablet,Neutral,#fun #fashion,0.099342188,2,4742.0,7.591861714889934,7.60887062919126,6.616065185132817,May,Monday,36-45
71001,46,Other,Brazil,143856,Reel,Fashion,9539.0,1763.0,37.0,5657,70893,2023-12-19,148484,False,Desktop,Positive,#fitness #tech #fun,0.15994527,3,11339.0,9.163248764442333,7.475339236566737,3.6375861597263857,December,Tuesday,46-55
59159,19,Other,Australia,661544,Text,Music,19854.0,520.0,812.0,217,99983,2023-06-30,432581,False,Tablet,Positive,#tech,0.211896022,1,21186.0,9.896211143565353,6.255750041753367,6.70073110954781,June,Friday,18-25
61707,48,Female,Brazil,943784,Image,Fashion,1305.0,918.0,1643.0,3582,38391,2023-04-09,480699,False,Tablet,Neutral,#fun #lifestyle,0.100700685,2,3866.0,7.174724309836376,6.823286122355687,7.404887575616125,April,Sunday,46-55
43243,30,Other,Germany,882948,Video,Fashion,12478.0,2526.0,1437.0,5083,10010,2023-07-22,418244,False,Desktop,Neutral,#music #fashion,1.642457542,2,16441.0,9.431802510507854,7.834788107388194,7.271008538280992,July,Saturday,26-35
31800,50,Male,India,523831,Reel,Fitness,13246.0,1300.0,1247.0,7226,30704,2023-03-09,535334,False,Mobile,Positive,#reels,0.514362949,1,15793.0,9.491526390684262,7.170888478512505,7.129297548929373,March,Thursday,46-55
85939,21,Other,Canada,221638,Image,Food,4595.0,573.0,1016.0,7513,20983,2023-07-29,17948,False,Tablet,Neutral,#travel,0.294714769,1,6184.0,8.432941638968646,6.352629396319567,6.92461239604856,July,Saturday,18-25
67828,21,Male,Japan,862570,Text,Education,17199.0,1537.0,1316.0,4652,93838,2023-02-04,599613,False,Desktop,Neutral,#music #foodie #lifestyle,0.213687419,3,20052.0,9.752664662801545,7.338238150065589,7.183111701743281,February,Saturday,18-25
17239,58,Other,Canada,888359,Image,Travel,11697.0,1383.0,1719.0,3490,53826,2023-08-15,541115,False,Tablet,Positive,#fashion #fun,0.274941478,2,14799.0,9.36717316600297,7.232733136177615,7.450079569807499,August,Tuesday,55+
16710,20,Other,Australia,894733,Text,Fashion,15422.0,2890.0,154.0,5343,56117,2023-07-06,379512,False,Tablet,Positive,#fun,0.329062494,1,18466.0,9.643615180723614,7.969357742016346,5.043425116919247,July,Thursday,18-25
31384,63,Male,Australia,186849,Text,Food,9668.0,1380.0,1055.0,7517,97292,2022-10-06,114841,False,Mobile,Positive,#fun,0.124398717,1,12103.0,9.176680170483548,7.2305631534092925,6.962243464266207,October,Thursday,55+
31038,47,Male,UAE,829353,Reel,Education,5612.0,1483.8333333333333,1257.0,2815,89747,2022-04-20,522300,False,Tablet,Positive,#tech,0.093507304,1,8352.833333333334,8.6328406149422,7.303057811492589,7.1372784372603855,April,Wednesday,46-55
50846,30,Male,Brazil,564244,Text,Lifestyle,2037.0,895.0,1930.0,7789,37183,2022-02-17,668707,False,Tablet,Negative,#travel #music #love,0.13075868,3,4862.0,7.61972421378267,6.79794041297493,7.565793282428515,February,Thursday,26-35
97983,17,Male,Germany,955191,Text,Fitness,9522.0,1106.0,488.0,3903,54567,2022-03-23,275730,False,Tablet,Positive,#fun #music,0.203712867,2,11116.0,9.161465204194046,7.009408932708637,6.192362489474872,March,Wednesday,Under 18
77821,38,Female,UAE,974479,Video,Fitness,11998.0,516.0,1785.0,3923,13371,2023-11-17,554927,False,Mobile,Negative,#fashion #lifestyle,1.069403934,2,14299.0,9.392578591964389,6.248042874508429,7.487733761436444,November,Friday,36-45
47991,40,Male,France,449135,Text,Lifestyle,7086.0,1023.0,1593.0,1785,54031,2023-09-17,131543,False,Tablet,Neutral,#love,0.179563584,1,9702.0,8.866017398810255,6.931471805599453,7.374001859350161,September,Sunday,36-45
89057,42,Other,Germany,949490,Video,Food,1149.0,895.0,1356.0,4172,64556,2022-10-05,760130,False,Desktop,Positive,#lifestyle #tech #fun,0.052667452,3,3400.0,7.047517221357296,6.79794041297493,7.213031659834869,October,Wednesday,36-45
16971,16,Other,Australia,592474,Video,Travel,16390.0,464.0,1698.0,7962,38674,2023-01-16,579687,True,Desktop,Positive,#fitness #music,0.479702125,2,18552.0,9.70448768268936,6.142037405587356,7.4377951216719325,January,Monday,Under 18
39139,51,Female,Australia,516650,Image,Food,1436.0,1610.0,1040.0,4694,51221,2022-11-06,571688,False,Mobile,Negative,#lifestyle #reels #fashion,0.079771969,3,4086.0,7.270312886079025,7.384610383176974,6.947937068614969,November,Sunday,46-55
95445,32,Male,UK,916773,Image,Food,3250.0,612.0,1437.0,3833,27779,2023-07-06,400074,False,Mobile,Neutral,#fun #fitness #love,0.190755607,3,5299.0,8.086717920303906,6.418364935936212,7.271008538280992,July,Thursday,26-35
87067,37,Other,France,994277,Reel,Tech,17078.0,604.0,1789.0,5327,76894,2023-06-26,430747,True,Mobile,Neutral,#travel,0.253218717,1,19471.0,9.745604917619191,6.405228458030842,7.489970898834801,June,Monday,36-45
90257,40,Female,UAE,462022,Reel,Education,14263.0,1654.0,1681.0,1182,1859,2022-08-28,259280,False,Tablet,Positive,#fashion #fun #tech,9.466379774,3,17598.0,9.565494159542975,7.411556287811163,7.427738840532894,August,Sunday,36-45
